	pathway	description	AB1	AB10	AB2	AB3	AB4	AB5	AB6	AB7	AB8	AB9	AC1	AC2	AC3	AC4	AC5	AC6	AC7	AC8	AC9	BA1	BA10	BA2	BA3	BA4	BA5	BA6	BA7	BA8	BA9
358	PWY0-1261	anhydromuropeptides recycling	35540.93118088453	22726.01632093522	32793.871264142625	19039.200851979083	33669.19554614337	21213.352155322384	22223.588128852287	35647.906949805605	31724.98403047854	33737.077911384025	42058.39740904394	54038.238052243134	55827.50587063678	49984.91061088214	48112.87478521548	32039.411128855085	37544.26212560964	36078.87185660796	44455.32881707856	31688.5117874749	46022.32050764751	35059.54127005733	39780.60835665938	36344.32918360453	48056.49543122523	28263.68209385797	42720.53302391176	32627.00337488905	33548.9328375804
359	PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	3.5680832484826266	0.0	0.0	0.0	1.335841567953405	0.0	0.0	1.5441448197681724	0.8033166918008825	1.6283998937985302	0.0	0.0	0.0	0.0	1.3622195844286644	18.763407831423923	3.2781383676598965	31.773415235189017	127.30665015740048	4.176730640027029	148.2655863653219	1.3976392840367111	1.456067307945473	1.5769850395469045	0.7751360975528555	1.6184209324447147	2.020418112805334	0.0	0.8009353744491492
360	PWY0-1296	purine ribonucleosides degradation	30770.77409632327	26849.25251694993	25534.889262147164	23496.87897477952	61625.83560847539	20822.8109039457	28266.91516611253	43689.02397591414	40628.47275615692	39752.21457294027	38118.079895847135	57261.65433689766	47538.03271425269	32116.980654065705	39788.59767936076	25244.856272939684	27853.01511544749	41132.31719957485	39244.59185840866	29761.816790257475	38412.211361187015	29823.78295163604	35019.53831128962	31452.86545122075	92064.07956806682	33419.959022831434	35698.21997475518	28019.87001101376	40428.77765805864
361	PWY0-1297	superpathway of purine deoxyribonucleosides degradation	30783.57624352747	25998.380997293483	25701.39253151236	23017.649760164484	58562.1312137129	20505.07958536365	28375.726051701706	48483.880282746926	40625.08150823659	40871.80886773373	36060.84217476494	55987.52016940279	45158.86039473691	30125.47436084599	37726.96469425	23904.39190539294	27002.468370950814	40762.750964508574	38197.67609524418	29076.88819714262	37761.74333185251	28632.59085445661	35064.94897987895	30816.69247205584	98296.44638802734	32098.99871712353	35565.22544772548	27723.02329195897	39638.3945562324
362	PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	30839.044652905708	26141.020952908795	26140.7293018248	23449.56617065721	58096.06959766171	20807.600567565223	28488.43407259718	47545.07291969656	40476.01345692008	41329.0927436936	35940.35428631325	56501.386020613325	44696.86469278572	30124.597780869502	37682.83508483386	23898.72196930044	27631.136348675303	40778.21918682941	38453.24604602325	29361.483748447965	38085.89215580071	28975.421530693096	35506.33091978639	31167.7640151146	107774.1439286903	32417.199838537468	36199.71691546226	28163.04873259136	39995.6420867383
363	PWY0-1319	CDP-diacylglycerol biosynthesis II	66114.81302965895	62682.20053965249	72618.04902888298	64567.07774840079	108537.0141692284	55783.08739085954	63330.12486580256	96931.88501272471	77997.32628108008	85462.46278157449	86099.25040352407	104791.85529289528	92555.7983809426	82558.39670493074	92381.57956366196	62575.44392209053	76222.78050795807	81846.96994406545	94261.01464107874	74155.67817269376	84630.39680717228	95777.944939508	79841.38592410256	72946.04411011425	120308.74415745038	98620.632080167	82512.70542044875	83204.11137320465	83671.52288702645
364	PWY0-1338	polymyxin resistance	17.8764881228593	23.52996625116985	45.51657218480258	13.25914977187048	12.775389407883605	44.45366416876335	12.292373202988609	106.99723461901176	38.30334072197133	56.933974284250056	95.06442011825304	152.64159247883714	51.398282127519	105.96288204278032	51.385421159797055	249.09777215413484	166.32775841662533	258.4059696856627	160.65979351251636	42.41130230801784	866.0465147202121	21.09912858524549	23.524212759507407	22.266419551142253	50.35301136614582	33.19745397102192	27.19633014545467	21.105470762003087	77.38403077538642
365	PWY0-1415	superpathway of heme biosynthesis from uroporphyrinogen-III	5683.74623466098	4327.948658343972	6317.35114653739	3349.883905664221	4559.555505000511	4157.111983493696	2829.782752697178	4513.386351312191	5174.406340713773	5177.070423065514	5951.103198475113	10902.04714739832	9853.642232493065	11012.931653872556	9819.20527824622	6479.515488949178	9651.753961477523	5325.473222723613	8489.49339172782	5941.897922711651	8915.187596918138	7215.746887485965	7744.665700033944	6156.8689109259785	6678.402192292024	3950.509823213339	7140.748506856413	5644.831068915833	4553.073485960612
366	PWY0-1479	tRNA processing	8083.728030319068	6336.402578132602	7536.869519483657	4798.722260679057	8546.049960869608	3420.3329228484995	4147.491509906816	6152.695270434835	6699.87611236137	5154.369343671872	6740.339051359649	16121.247229631488	5301.876063549198	8158.426561977335	5956.4078373118455	5183.475456605731	4572.447477711587	5970.179577694496	7992.509394821439	4583.405001489468	7009.803553377124	6988.791726047758	11722.997412153089	5420.198311280808	14748.368411254714	5678.765770442886	12057.2146385955	8770.032637993283	5577.064305154368
367	PWY0-1533	methylphosphonate degradation I	1822.0342141333765	2151.18938705697	1071.3551377135575	684.311856258847	9035.997955815748	805.6293744448778	3630.958655698376	2123.931657534386	1723.9205427493237	2114.4570854836747	9074.882513687427	2837.020400405426	3555.12213865624	3090.2396551597185	4166.205721780562	1535.7753841174058	4687.63008874893	2768.1430437057024	3533.7157370996347	1614.513915782116	2236.762507875753	2306.918447125467	1713.3493753262007	3461.443192661249	617.86706486172	1788.2846392819033	1676.269730777003	1243.8513896889592	2769.706433047032
368	PWY0-1586	peptidoglycan maturation (meso-diaminopimelate containing)	41072.14887772974	29000.287738207662	32128.31153664381	22267.469048390176	72742.19773009316	23146.29388715972	37893.425324946526	84403.13754597945	58987.29559016712	61436.362750893495	47090.46455541838	60288.72290685764	46655.31354646347	56092.76019647338	38730.01765039368	28173.846781804503	35391.588154287594	48200.61007327586	40107.60202776513	32278.20604425084	45553.72687340539	31589.111396681736	40909.01324485356	37438.04355692198	74064.2927320902	34948.3274843776	40608.35280127623	40813.52658652312	44376.67933267381
369	PWY0-162	superpathway of pyrimidine ribonucleotides de novo biosynthesis	54786.40437982363	39693.023530113984	62147.98495540359	49639.24994916618	67231.7007086421	40265.02557520449	48335.01543947001	73087.69400013736	51321.57628704846	62489.473272092735	77261.03482315832	78110.7720890345	80379.02104242743	71293.97439116445	87604.87496647818	56313.75511813545	67458.5976309199	70682.47902014045	86143.74044313024	63317.80617787728	72615.3061153433	89001.16308494919	73230.93220933276	64288.79196684146	59884.25917028626	78112.09310070197	77192.40849423608	80123.05098371413	75493.80899335373
370	PWY0-166	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	38942.22322612313	27498.62979932111	41410.91762709113	27576.046861506817	50823.07883688604	25340.53658438944	34895.502842660644	62187.68214328711	39037.67364167967	48465.48710963974	56274.836858278	55927.65576953295	58069.30175554086	48378.9683125708	58908.77615034248	37447.439457781045	45785.20254270636	52058.74247710264	58396.49857267547	42490.90982884052	49927.9983799727	52227.33637683928	50903.80120882733	44525.34292427685	38265.0325484966	52291.23910843599	51833.17544688092	48590.535372673134	50884.295917542215
371	PWY0-321	phenylacetate degradation I (aerobic)	11.41636977997208	0.0	0.0	2.7618311133498548	2.574951242579554	5.143846506206877	4.896401165193288	2.976497180932924	10.468620029419856	7.305732095263547	24.0296220318338	16.597056729911685	7.631317367988452	12.509058258807825	4.578543438647428	62.78456597327684	141.32859621166682	127.10729963301516	398.403934075146	2.5470487921994542	484.6226973642609	0.7004925137331653	2.9789233924056084	0.789775763778738	0.4055398884642817	1.7268098475435811	3.7890557772312783	0.0	9.049133755336303
372	PWY0-41	allantoin degradation IV (anaerobic)	19.428771114333426	45.15688928399061	20.76305259175165	14.900550809374533	55.427889783612194	18.05312279342931	42.56458928958768	31.9017576968215	32.42729570516444	51.60385205187984	2.9362701163482314	23.827363642157515	12.93779786171106	7.792947673670802	5.7146291422167605	16.105309528058896	27.180200778145124	24.57040788721877	21.98080168014573	18.593338554214505	28.84735096471	23.298192884454654	15.409959621781288	11.473016049110722	15.076144144515462	16.84614766187832	21.173833245791343	8.42077000402775	24.61583476583634
373	PWY0-42	2-methylcitrate cycle I	39.02834324581769	22.11559102969976	74.87647082076082	73.68905477120568	37.53591375003023	68.86472710923367	32.37852070648532	55.80773657182656	66.36793001678234	47.00640647297533	136.42739853692223	85.48560969537975	88.32489330759844	90.09347790940076	211.00145071275224	205.4051063623694	378.87946092125816	395.6283987484198	606.0846594808726	52.815012485454	802.1851393462205	17.113094252563645	26.65177679360464	18.65887678270659	86.33733040817819	36.44300182975397	53.3772851311599	31.02152212268549	57.0495506777912
374	PWY0-781	aspartate superpathway	19062.21079355166	19714.380030227592	12035.644960495714	14676.527128440935	29513.830753625123	12188.387556676586	18646.813071357446	24676.765072489547	23162.952770194333	22168.155895588563	14111.252036713937	26056.681819312624	15229.90656887668	16939.040133683517	19943.43759541204	14507.216946081404	17124.713704921603	19579.13318474565	23182.81646711597	16739.91893931303	22124.034448149323	16867.428370572183	17623.01129284006	12231.02795808486	31211.23760769916	16187.01048345891	20898.50145513966	16633.1825493158	16272.99871824861
375	PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	14317.207967812814	8392.119847916803	17719.468548626322	7482.398211023313	14361.176249347776	9554.61321816976	8351.569204424672	12604.72869091132	11229.587603871589	12474.764304953878	24471.77603490037	29639.57552118309	26112.384093908862	28013.9989926664	27526.71416655388	21822.18373332569	24462.993367595995	27019.63120879092	27504.875263573405	19120.451411387305	22566.76131892388	31248.5443831402	24257.81784152181	20675.00774985578	16797.40752407234	26936.39206077854	25821.208679163363	27794.70840723483	25449.62253382562
376	PWY0-862	(5Z)-dodec-5-enoate biosynthesis	43366.204766198425	62258.8574018119	48361.95605748884	63041.38743367142	41550.26733779861	54996.08529434925	56325.975765314055	26954.83570851376	45107.65435601731	31312.66871922951	32545.431849634857	36743.24825318172	40347.00508019159	24613.47429450038	34077.628877178286	26889.73475399132	28949.087592980595	26335.285438532053	28526.328270952254	35074.18760366141	40817.61934338602	38078.18455589444	22707.75008621437	24197.318830796747	24814.54004133548	19078.70398507296	17375.861718886914	18262.34021830086	26911.240263604843
377	PWY1G-0	mycothiol biosynthesis	6.7375715906258735	0.0	0.0	0.0	4.999779870572701	0.0	0.4124987401904915	0.0	4.999735749219668	11.248798339394057	8.302198611354878	1.567543223264958	1.249987716528129	8.586852227019596	0.0	11.325165329150757	12.825523531383116	46.60243474860251	14.24878973967446	2.499956725827653	133.17586255116973	0.0	2.499952263001076	2.499948362428007	0.0	2.812433446787772	0.4124987192045735	1.2499906455666572	1.2499878069193489
378	PWY490-3	nitrate reduction VI (assimilatory)	3593.693277118401	7954.532574006013	3770.087273602013	4683.319036636525	18311.876952456263	3555.648382086335	5514.107190973374	5154.174862643605	7987.837754242035	7395.357268781127	3619.401079114125	10439.020002520489	3942.893514248432	5521.793635721831	4654.906410751392	3229.420743476088	3034.4880658530064	5920.860791992127	8356.25370987243	6344.416335185254	8957.43999275769	5472.098569185608	5314.672550904666	3699.2058467767074	18186.922261281947	5991.177602565678	4946.43178963809	4913.297236833377	6584.990191837678
379	PWY4FS-7	phosphatidylglycerol biosynthesis I (plastidic)	54910.86687927325	48723.65598293279	53580.38811850089	46861.77971116101	92447.83903610305	44972.82294071388	56234.750694929695	85229.27303237525	68124.19121018045	71651.52469981503	64169.02469654301	86458.2807592208	73992.2283902642	59875.74964913608	65012.011886404805	43891.49434530759	55678.51552566754	63512.84551617931	68478.65364257594	54390.44518228029	66065.3663574065	56289.18428201395	55305.17870491307	53817.816944831065	103863.67201097912	57231.229327581	57831.43496110573	50530.76302689652	63235.10464725777
380	PWY4FS-8	phosphatidylglycerol biosynthesis II (non-plastidic)	54910.86687927325	48723.65598293279	53580.38811850088	46861.77971116101	92447.83903610305	44972.82294071388	56234.750694929695	85229.27303237525	68124.19121018045	71651.52469981503	64169.02469654302	86458.2807592208	73992.22839026418	59875.74964913607	65012.011886404805	43891.49434530759	55678.51552566754	63512.84551617931	68478.65364257594	54390.44518228029	66065.3663574065	56289.18428201395	55305.17870491307	53817.816944831065	103863.67201097912	57231.229327581	57831.43496110573	50530.76302689652	63235.10464725777
381	PWYG-321	mycolate biosynthesis	44246.15287235742	59426.89575814097	51099.18796426927	53727.120851101085	44649.34648994459	51476.03776220847	51529.837813216014	29104.03905548928	44699.607841281766	33480.77087406976	36691.97862468505	41222.98246776374	45000.01470537793	28426.69640713469	38593.68733477474	30246.027018859502	32868.9315477971	30145.58663151369	32678.71432158255	38638.64032494875	45392.9750321909	42950.90730518153	26127.15467119937	27574.49987651285	27945.10818489589	22233.29219187684	20263.44605725446	21306.43250151494	30770.9896486338
382	PYRIDNUCSAL-PWY	NAD salvage pathway I	48139.0858771588	52731.5717040984	55704.19188344673	56671.01370629368	80975.35186371776	46336.64683806842	48111.49087762798	45074.024817714606	51965.02246999936	54528.15314588762	64373.89074166254	71966.50229141596	62053.77419461143	55446.57800520893	71880.91616566044	48149.74313087015	57514.90908513998	54755.82553190811	73385.67714196126	58190.96712401262	61025.22341751152	79309.30848444422	58827.012885053824	55606.38376606962	88462.00592140415	82300.50504876908	60792.682873892285	63540.54377459593	61968.23887564984
383	PYRIDNUCSYN-PWY	NAD biosynthesis I (from aspartate)	49243.15059478306	52687.100571603805	58455.50999129904	54776.91607682897	78141.53003451045	46530.00352205616	47845.53088300237	44186.93821415813	51874.94951544584	54968.78393132676	70614.04055023556	75340.65577873624	74804.69157422081	71956.84990778314	77320.7173869475	53931.64461111428	66104.15162827299	58865.31974417938	77752.29969314618	61026.92518020415	58261.39668926262	85316.8701713376	61063.49265087048	57674.71105473553	50769.4150938816	86410.16264540929	64304.73795994587	68658.85946144232	63384.002644108405
384	PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I	11696.857555140745	6509.730551378755	15007.817447922536	5969.652168495957	11169.745345391168	7602.628632903908	6488.809800678083	9755.700640728246	8732.095600847837	9889.113988764051	20655.436663775083	24727.15410719597	22032.09273456636	28480.29725105247	23618.44091538644	19741.166868999902	22135.666341346307	22601.29070611944	23778.284822533948	16642.032157521142	19933.26353388726	28983.08000378882	22721.03349760495	18256.938505995546	12538.988559729556	23396.00897421561	25006.11586613053	28519.826753574514	22851.022203966
385	REDCITCYC	TCA cycle VIII (helicobacter)	11705.69874527775	8275.953351563447	10707.692040664338	6417.366348581625	24665.925491419905	9424.473517339698	11054.615849187194	11381.796557705977	9485.516000229383	16110.259905077564	26307.61657141936	24974.971876725485	26621.678122311263	39300.687842554784	27673.44615056969	17105.09434020121	29650.74007981677	17225.730345300406	26265.783872292443	13961.319603293125	19009.176589019648	18545.86433650038	12663.008991193748	18477.052952294885	8522.040542689789	10639.5494435539	16364.157557089626	10690.459306889814	14465.06778562964
