pathway	description	#SampleID	Abundance	Group	relative_abundance
FUCCAT-PWY	fucose degradation	BA2	1916.1349352948707	CMC	0.0001698095833021368
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	BA2	17381.65032438869	CMC	0.0015403773212003375
GALACTARDEG-PWY	D-galactarate degradation I	BA2	87.85469134657053	CMC	7.785760936717744e-06
GALACTUROCAT-PWY	D-galacturonate degradation I	BA2	37851.97773602421	CMC	0.0033544759547567532
GALLATE-DEGRADATION-I-PWY	gallate degradation II	BA2	0.5088552621429122	CMC	4.509520620597122e-08
GALLATE-DEGRADATION-II-PWY	gallate degradation I	BA2	0.5088552621429122	CMC	4.509520620597122e-08
GLCMANNANAUT-PWY	superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	BA2	10866.193727179543	CMC	0.0009629717588801746
GLUCARDEG-PWY	D-glucarate degradation I	BA2	625.0200103066829	CMC	5.538982957342837e-05
GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation	BA2	87.85469134657053	CMC	7.785760936717744e-06
GLUCONEO-PWY	gluconeogenesis I	BA2	98326.0216337334	CMC	0.008713739546120081
GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	BA2	1568.9498556129518	CMC	0.00013904173255031423
GLUCUROCAT-PWY	superpathway of &beta;-D-glucuronide and D-glucuronate degradation	BA2	15043.44796648095	CMC	0.0013331637472714815
GLUTORN-PWY	L-ornithine biosynthesis	BA2	44420.90070866802	CMC	0.003936619754852346
GLYCOCAT-PWY	glycogen degradation I (bacterial)	BA2	95212.81672753084	CMC	0.008437844556618692
GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	BA2	70516.1910249267	CMC	0.006249207607163623
GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	BA2	397.14743254043606	CMC	3.5195558928018185e-05
GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	BA2	89617.21247666799	CMC	0.007941957127888907
GLYCOLYSIS-E-D	superpathway of glycolysis and Entner-Doudoroff	BA2	19286.196580489053	CMC	0.0017091599054384762
GLYCOLYSIS-TCA-GLYOX-BYPASS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	BA2	1329.936089242325	CMC	0.00011786011985526433
GLYOXYLATE-BYPASS	glyoxylate cycle	BA2	733.5470435356301	CMC	6.500759184588997e-05
GOLPDLCAT-PWY	superpathway of glycerol degradation to 1,3-propanediol	BA2	267.9197106899257	CMC	2.3743283206557753e-05
HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	BA2	0.3910452961672473	CMC	3.465478217180058e-08
HEME-BIOSYNTHESIS-II	heme biosynthesis I (aerobic)	BA2	13695.690611833264	CMC	0.0012137242910152891
HEMESYN2-PWY	heme biosynthesis II (anaerobic)	BA2	18086.59013830375	CMC	0.001602849714897173
HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	BA2	471.3177519445551	CMC	4.1768598644274727e-05
HISDEG-PWY	L-histidine degradation I	BA2	54363.709381444845	CMC	0.004817760308410117
HISTSYN-PWY	L-histidine biosynthesis	BA2	60091.30879106092	CMC	0.005325345265582665
HOMOSER-METSYN-PWY	L-methionine biosynthesis I	BA2	6278.471849057904	CMC	0.0005564037630255157
HSERMETANA-PWY	L-methionine biosynthesis III	BA2	17676.12348512376	CMC	0.0015664737947821367
ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	BA2	82035.33574603498	CMC	0.0072700444642440415
KDO-NAGLIPASYN-PWY	superpathway of (Kdo)2-lipid A biosynthesis	BA2	5834.934632984281	CMC	0.000517097100194455
KETOGLUCONMET-PWY	ketogluconate metabolism	BA2	3.337244959448379	CMC	2.957496184129005e-07
LACTOSECAT-PWY	lactose and galactose degradation I	BA2	471.4252777621097	CMC	4.177812767792306e-05
LEU-DEG2-PWY	L-leucine degradation I	BA2	4149.947336391961	CMC	0.00036777202635266716
LIPASYN-PWY	phospholipases	BA2	0.0	CMC	0.0
LPSSYN-PWY	superpathway of lipopolysaccharide biosynthesis	BA2	0.0	CMC	0.0
MET-SAM-PWY	superpathway of S-adenosyl-L-methionine biosynthesis	BA2	9501.83272142146	CMC	0.0008420608722855354
METH-ACETATE-PWY	methanogenesis from acetate	BA2	3194.2369459376614	CMC	0.00028307612098022394
METHANOGENESIS-PWY	methanogenesis from H2 and CO2	BA2	1.660507446221732	CMC	1.4715564771518336e-07
METHGLYUT-PWY	superpathway of methylglyoxal degradation	BA2	19.250266023228523	CMC	1.7059757074762982e-06
METHYLGALLATE-DEGRADATION-PWY	methylgallate degradation	BA2	0.6360682343259959	CMC	5.636893301880211e-08
NAD-BIOSYNTHESIS-II	NAD salvage pathway II	BA2	52.56203888272343	CMC	4.658094665349047e-06
NADSYN-PWY	NAD biosynthesis II (from tryptophan)	BA2	128.90227345591552	CMC	1.1423434195086407e-05
NAGLIPASYN-PWY	lipid IVA biosynthesis	BA2	77317.85094840797	CMC	0.006851976762975429
NONMEVIPP-PWY	methylerythritol phosphate pathway I	BA2	94947.58779538274	CMC	0.008414339732601271
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	BA2	113987.91387998869	CMC	0.010101710375872897
OANTIGEN-PWY	O-antigen building blocks biosynthesis (E. coli)	BA2	46046.09043193795	CMC	0.0040806455145272055
ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	BA2	16.12746761566639	CMC	1.4292305333463259e-06
ORNDEG-PWY	superpathway of ornithine degradation	BA2	13.224103336078032	CMC	1.1719318069310393e-06
P101-PWY	ectoine biosynthesis	BA2	0.0	CMC	0.0
P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase)	BA2	2730.388986970698	CMC	0.00024196950203764643
P108-PWY	pyruvate fermentation to propanoate I	BA2	52868.59747338647	CMC	0.004685262160486946
P122-PWY	heterolactic fermentation	BA2	18292.696426996903	CMC	0.0016211150376331987
P124-PWY	Bifidobacterium shunt	BA2	24152.33666674936	CMC	0.002140401570687133
P125-PWY	superpathway of (R,R)-butanediol biosynthesis	BA2	401.0106346043135	CMC	3.553791933312088e-05
P161-PWY	acetylene degradation	BA2	28589.816484198265	CMC	0.002533654981411405
P162-PWY	L-glutamate degradation V (via hydroxyglutarate)	BA2	2004.056074835613	CMC	0.0001776012329369601
P163-PWY	L-lysine fermentation to acetate and butanoate	BA2	1023.614772360879	CMC	9.071365213106127e-05
P164-PWY	purine nucleobases degradation I (anaerobic)	BA2	11103.43106430588	CMC	0.0009839959428345954
P184-PWY	protocatechuate degradation I (meta-cleavage pathway)	BA2	0.0	CMC	0.0
P221-PWY	octane oxidation	BA2	1.9999485640110704	CMC	1.7723722167205552e-07
P23-PWY	reductive TCA cycle I	BA2	20000.19940664445	CMC	0.001772435471346019
P241-PWY	coenzyme B biosynthesis	BA2	1.7169811320754718	CMC	1.5216039601642112e-07
P261-PWY	coenzyme M biosynthesis I	BA2	3.995976357526828	CMC	3.5412698117337935e-07
P281-PWY	3-phenylpropanoate degradation	BA2	17.679339963559986	CMC	1.5667588419637808e-06
P341-PWY	glycolysis V (Pyrococcus)	BA2	0.0	CMC	0.0
P381-PWY	adenosylcobalamin biosynthesis II (late cobalt incorporation)	BA2	13.71024613597108	CMC	1.215014214518618e-06
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	BA2	20621.18176797313	CMC	0.0018274674808735592
P42-PWY	incomplete reductive TCA cycle	BA2	106769.42840065356	CMC	0.009462001768331752
P441-PWY	superpathway of N-acetylneuraminate degradation	BA2	21372.943677669955	CMC	0.0018940892903696591
P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate	BA2	2579.858970125333	CMC	0.00022862939797496388
P562-PWY	myo-inositol degradation I	BA2	118.10445301434832	CMC	1.0466521737628574e-05
P621-PWY	nylon-6 oligomer degradation	BA2	0.0	CMC	0.0
PANTO-PWY	phosphopantothenate biosynthesis I	BA2	81844.97257228049	CMC	0.007253174310365057
PANTOSYN-PWY	pantothenate and coenzyme A biosynthesis I	BA2	86372.6186720455	CMC	0.007654418337275055
PENTOSE-P-PWY	pentose phosphate pathway	BA2	37386.55932411628	CMC	0.0033132301608768634
PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	BA2	96335.41793217228	CMC	0.008537330474475151
PHOSLIPSYN-PWY	superpathway of phospholipid biosynthesis I (bacteria)	BA2	82231.71140741293	CMC	0.0072874474501272565
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	BA2	3900.5993632834825	CMC	0.0003456745870591932
POLYAMSYN-PWY	superpathway of polyamine biosynthesis I	BA2	8918.784922686747	CMC	0.0007903906574563623
POLYISOPRENSYN-PWY	polyisoprenoid biosynthesis (E. coli)	BA2	86600.9417939488	CMC	0.007674652535542869
PPGPPMET-PWY	ppGpp biosynthesis	BA2	2182.2700079411134	CMC	0.00019339471029695767
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	protocatechuate degradation II (ortho-cleavage pathway)	BA2	3.706516485570743	CMC	3.2847478970493844e-07
PRPP-PWY	superpathway of histidine, purine, and pyrimidine biosynthesis	BA2	48712.13945832101	CMC	0.00431691315199581
PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis I	BA2	70818.35152759693	CMC	0.006275985339829355
PWY-1361	benzoyl-CoA degradation I (aerobic)	BA2	0.0	CMC	0.0
PWY-1541	superpathway of taurine degradation	BA2	27.25676550825693	CMC	2.415518817524664e-06
PWY-1622	formaldehyde assimilation I (serine pathway)	BA2	211.84607344557008	CMC	1.8773987569121916e-05
PWY-181	photorespiration	BA2	642.2890435802229	CMC	5.692022667135472e-05
PWY-1861	formaldehyde assimilation II (RuMP Cycle)	BA2	553.1253882293553	CMC	4.901846417961445e-05
PWY-1882	superpathway of C1 compounds oxidation to CO2	BA2	0.0	CMC	0.0
PWY-2941	L-lysine biosynthesis II	BA2	13883.83928171825	CMC	0.0012303981935904772
PWY-2942	L-lysine biosynthesis III	BA2	104347.0749013152	CMC	0.009247330645355843
PWY-3001	superpathway of L-isoleucine biosynthesis I	BA2	85348.33964712592	CMC	0.007563645818491064
PWY-3661	glycine betaine degradation I	BA2	407.3581302889229	CMC	3.610044004988333e-05
PWY-3781	aerobic respiration I (cytochrome c)	BA2	39663.333248072384	CMC	0.003514999892318382
PWY-3801	sucrose degradation II (sucrose synthase)	BA2	0.0	CMC	0.0
PWY-4361	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation	BA2	0.0	CMC	0.0
PWY-4984	urea cycle	BA2	1886.8094649005973	CMC	0.0001672107340164917
PWY-5005	biotin biosynthesis II	BA2	178.73183050139514	CMC	1.5839373888143992e-05
PWY-5022	4-aminobutanoate degradation V	BA2	2495.555077211625	CMC	0.0002211583119555329
PWY-5028	L-histidine degradation II	BA2	2.499931517657896	CMC	2.215461560028591e-07
PWY-5088	L-glutamate degradation VIII (to propanoate)	BA2	39.52983901213768	CMC	3.5031695143216357e-06
PWY-5097	L-lysine biosynthesis VI	BA2	101390.18641975902	CMC	0.008985288556526293
PWY-5100	pyruvate fermentation to acetate and lactate II	BA2	98269.90745071872	CMC	0.008708766657280395
PWY-5101	L-isoleucine biosynthesis II	BA2	87097.49440449888	CMC	0.007718657469815476
PWY-5103	L-isoleucine biosynthesis III	BA2	73851.17092917762	CMC	0.006544756494369054
PWY-5104	L-isoleucine biosynthesis IV	BA2	87066.02192900224	CMC	0.007715868351026851
PWY-5121	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	BA2	93864.792546205	CMC	0.008318381453944809
PWY-5154	L-arginine biosynthesis III (via N-acetyl-L-citrulline)	BA2	43371.665633345285	CMC	0.003843635608671054
PWY-5177	glutaryl-CoA degradation	BA2	4797.974990750077	CMC	0.0004252008138184512
PWY-5178	toluene degradation IV (aerobic) (via catechol)	BA2	0.0	CMC	0.0
PWY-5180	toluene degradation I (aerobic) (via o-cresol)	BA2	6.571687786252176	CMC	5.823888203382161e-07
PWY-5181	toluene degradation III (aerobic) (via p-cresol)	BA2	2.178538444419209	CMC	1.930640158166013e-07
PWY-5182	toluene degradation II (aerobic) (via 4-methylcatechol)	BA2	6.571687786252176	CMC	5.823888203382161e-07
PWY-5183	superpathway of aerobic toluene degradation	BA2	0.0	CMC	0.0
PWY-5188	tetrapyrrole biosynthesis I (from glutamate)	BA2	24369.56087842017	CMC	0.0021596521736522516
PWY-5189	tetrapyrrole biosynthesis II (from glycine)	BA2	22011.53012159036	CMC	0.0019506813893638932
PWY-5198	factor 420 biosynthesis	BA2	1.0909090909090908	CMC	9.667733453191191e-08
PWY-5265	peptidoglycan biosynthesis II (staphylococci)	BA2	37.30018562267817	CMC	3.3055756465838964e-06
PWY-5304	superpathway of sulfur oxidation (Acidianus ambivalens)	BA2	2110.6800000000003	CMC	0.0001870503400789979
PWY-5345	superpathway of L-methionine biosynthesis (by sulfhydrylation)	BA2	14017.637775455927	CMC	0.0012422555351845085
PWY-5347	superpathway of L-methionine biosynthesis (transsulfuration)	BA2	13701.739782951752	CMC	0.0012142603739434966
PWY-5384	sucrose degradation IV (sucrose phosphorylase)	BA2	2686.0369569915315	CMC	0.0002380389856681366
PWY-5415	catechol degradation I (meta-cleavage pathway)	BA2	1.5198515862879576	CMC	1.3469060022588304e-07
PWY-5417	catechol degradation III (ortho-cleavage pathway)	BA2	1.6560554120618929	CMC	1.467611044856833e-07
PWY-5419	catechol degradation to 2-oxopent-4-enoate II	BA2	0.0	CMC	0.0
PWY-5420	catechol degradation II (meta-cleavage pathway)	BA2	0.0	CMC	0.0
PWY-5430	meta cleavage pathway of aromatic compounds	BA2	0.0	CMC	0.0
PWY-5431	aromatic compounds degradation via &beta;-ketoadipate	BA2	1.6560554120618929	CMC	1.467611044856833e-07
PWY-5484	glycolysis II (from fructose 6-phosphate)	BA2	76877.0855230565	CMC	0.006812915738705025
PWY-5505	L-glutamate and L-glutamine biosynthesis	BA2	33539.82938627292	CMC	0.002972329530243294
PWY-5507	adenosylcobalamin biosynthesis I (early cobalt insertion)	BA2	1210.4240877045452	CMC	0.00010726885991478856
PWY-5509	adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I	BA2	50841.58881630477	CMC	0.004505626849283824
PWY-5529	superpathway of bacteriochlorophyll a biosynthesis	BA2	0.0	CMC	0.0
PWY-5531	chlorophyllide a biosynthesis II (anaerobic)	BA2	0.0	CMC	0.0
PWY-5532	adenosine nucleotides degradation IV	BA2	25.98867002139416	CMC	2.3031390668896443e-06
PWY-5647	2-nitrobenzoate degradation I	BA2	0.0	CMC	0.0
PWY-5651	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	BA2	80.60825381702055	CMC	7.1435751936095814e-06
PWY-5654	2-amino-3-carboxymuconate semialdehyde degradation to 2-oxopentenoate	BA2	0.0	CMC	0.0
PWY-5655	L-tryptophan degradation IX	BA2	0.0	CMC	0.0
PWY-5659	GDP-mannose biosynthesis	BA2	95798.41474134914	CMC	0.008489740773778232
PWY-5667	CDP-diacylglycerol biosynthesis I	BA2	95777.944939508	CMC	0.0084879267217212
PWY-5676	acetyl-CoA fermentation to butanoate II	BA2	8418.339279010319	CMC	0.0007460407191233469
PWY-5677	succinate fermentation to butanoate	BA2	386.3565714776886	CMC	3.423926321690512e-05
PWY-5686	UMP biosynthesis	BA2	105391.05227332214	CMC	0.009339848849189999
PWY-5695	urate biosynthesis/inosine 5'-phosphate degradation	BA2	100292.61323488774	CMC	0.00888802064405649
PWY-5705	allantoin degradation to glyoxylate III	BA2	51.95607692354364	CMC	4.604393777227913e-06
PWY-5741	ethylmalonyl-CoA pathway	BA2	249.60384986742497	CMC	2.212011531957898e-05
PWY-5747	2-methylcitrate cycle II	BA2	30.199686142588373	CMC	2.6763230633019474e-06
PWY-5837	1,4-dihydroxy-2-naphthoate biosynthesis I	BA2	2359.3559076182933	CMC	0.0002090882203306017
PWY-5838	superpathway of menaquinol-8 biosynthesis I	BA2	7517.024636029091	CMC	0.0006661654133035072
PWY-5840	superpathway of menaquinol-7 biosynthesis	BA2	7449.486607580121	CMC	0.0006601801331143526
PWY-5845	superpathway of menaquinol-9 biosynthesis	BA2	5492.00912938644	CMC	0.0004867067368661732
PWY-5850	superpathway of menaquinol-6 biosynthesis I	BA2	5492.00912938644	CMC	0.0004867067368661732
PWY-5855	ubiquinol-7 biosynthesis (prokaryotic)	BA2	4151.011062806009	CMC	0.00036786629473418346
PWY-5856	ubiquinol-9 biosynthesis (prokaryotic)	BA2	4151.011062806009	CMC	0.00036786629473418346
PWY-5857	ubiquinol-10 biosynthesis (prokaryotic)	BA2	4151.011062806009	CMC	0.00036786629473418346
PWY-5860	superpathway of demethylmenaquinol-6 biosynthesis I	BA2	3749.4330580516953	CMC	0.00033227809455341716
PWY-5861	superpathway of demethylmenaquinol-8 biosynthesis	BA2	5177.861195024188	CMC	0.0004588666673352288
PWY-5862	superpathway of demethylmenaquinol-9 biosynthesis	BA2	3749.4330580516953	CMC	0.00033227809455341716
PWY-5863	superpathway of phylloquinol biosynthesis	BA2	2686.482444472312	CMC	0.0002380784651651617
PWY-5896	superpathway of menaquinol-10 biosynthesis	BA2	5492.00912938644	CMC	0.0004867067368661732
PWY-5897	superpathway of menaquinol-11 biosynthesis	BA2	6662.268113367648	CMC	0.000590416129542556
PWY-5898	superpathway of menaquinol-12 biosynthesis	BA2	6662.268113367648	CMC	0.000590416129542556
PWY-5899	superpathway of menaquinol-13 biosynthesis	BA2	6662.268113367648	CMC	0.000590416129542556
PWY-5910	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	BA2	6335.857079595824	CMC	0.000561489293227929
PWY-5913	TCA cycle VI (obligate autotrophs)	BA2	43576.68094252309	CMC	0.003861804247831471
PWY-5918	superpathay of heme biosynthesis from glutamate	BA2	18531.66321060852	CMC	0.001642292486674331
PWY-5920	superpathway of heme biosynthesis from glycine	BA2	8473.871375188055	CMC	0.0007509620229094941
PWY-5941	glycogen degradation II (eukaryotic)	BA2	0.0	CMC	0.0
PWY-5971	palmitate biosynthesis II (bacteria and plants)	BA2	47992.30465708877	CMC	0.0042531207512665715
PWY-5973	cis-vaccenate biosynthesis	BA2	109824.6403290614	CMC	0.009732757368527942
PWY-5989	stearate biosynthesis II (bacteria and plants)	BA2	39313.15714691552	CMC	0.0034839669745814774
PWY-6071	superpathway of phenylethylamine degradation	BA2	0.6497614373788053	CMC	5.758243686012281e-08
PWY-6107	chlorosalicylate degradation	BA2	0.0	CMC	0.0
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	BA2	101913.62167477378	CMC	0.009031675854676579
PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	BA2	100833.41282396056	CMC	0.008935946784945045
PWY-6123	inosine-5'-phosphate biosynthesis I	BA2	105090.1498923637	CMC	0.009313182612390078
PWY-6125	superpathway of guanosine nucleotides de novo biosynthesis II	BA2	78066.89097035995	CMC	0.006918357356357134
PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	BA2	105561.69758724372	CMC	0.00935497158878194
PWY-6141	archaetidylserine and archaetidylethanolamine biosynthesis	BA2	3.01545951502483	CMC	2.6723270594303467e-07
PWY-6143	CMP-pseudaminate biosynthesis	BA2	2.97997579161116	CMC	2.640881067940419e-07
PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	BA2	87361.2610848339	CMC	0.0077420327077758365
PWY-6148	tetrahydromethanopterin biosynthesis	BA2	2.3992800764565545	CMC	2.1262633570506306e-07
PWY-6151	S-adenosyl-L-methionine cycle I	BA2	70930.92776212144	CMC	0.006285961945924369
PWY-6163	chorismate biosynthesis from 3-dehydroquinate	BA2	95185.56164058324	CMC	0.008435429186556707
PWY-6165	chorismate biosynthesis II (archaea)	BA2	38.01527650823472	CMC	3.3689476372839288e-06
PWY-6167	flavin biosynthesis II (archaea)	BA2	11.545889537452798	CMC	1.0232070065074238e-06
PWY-6174	mevalonate pathway II (archaea)	BA2	25.599683457795543	CMC	2.268666731430322e-06
PWY-6182	superpathway of salicylate degradation	BA2	1.5915381205310828	CMC	1.4104352469063434e-07
PWY-6185	4-methylcatechol degradation (ortho cleavage)	BA2	1.7556960378922952	CMC	1.5559134542569357e-07
PWY-621	sucrose degradation III (sucrose invertase)	BA2	29604.08362124221	CMC	0.0026235402377814
PWY-6210	2-aminophenol degradation	BA2	0.0	CMC	0.0
PWY-6263	superpathway of menaquinol-8 biosynthesis II	BA2	9681.597475891504	CMC	0.0008579917848150706
PWY-6269	adenosylcobalamin salvage from cobinamide II	BA2	51831.49158663595	CMC	0.00459335291379175
PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	BA2	100833.41282396056	CMC	0.008935946784945045
PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	BA2	38480.56542578459	CMC	0.003410181955258559
